"plz","note","einwohner","qkm","Durchschnittsalter der Bevölkerung","Siedlungsdichte in km²","Studierende je 100 Einwohner 18 bis 25 Jahre","Gesamtwanderungssaldo","Haushalte mit hohem Einkommen","Erreichbarkeit von Oberzentren","Bevölkerung gesamt"
"87493","87493 Lauben",3355,8.430044,44.27,2063.1,0,19.31,33.73,12.47,3314
"87466","87466 Oy-Mittelberg",4404,60.094065,43.17,884.11,0,17.77,20.47,15.06,4446
"87534","87534 Oberstaufen",7214,125.908893,46.01,1121.65,0,14.72,21.9,16.39,7339
"87561","87561 Oberstdorf",9480,229.688127,47.61,1484.99,0,8.57,19.16,13.79,9572
"87549","87549 Rettenberg",4224,60.158028,40.38,1290.35,0,16.62,19.88,9.43,4272
"87527","87527 Sonthofen",23012,65.967333,46.13,2957.28,0,8.23,19.81,0,21388
"87477","87477 Sulzberg",4660,40.872906,42.6,1062.47,0,4.42,30.24,10.62,4756
"87448","87448 Waltenhofen",8876,59.741982,43.49,1352.67,0,4.38,24.73,10.59,8900
"87497","87497 Wertach",2443,45.645933,42.39,1063.76,0,-4.04,15,20.22,2475
"87487","87487 Wiggensbach",4823,31.807925,41.82,1447.13,0,-2.69,28.59,14.68,4834
"87499","87499 Wildpoldsried",2454,21.374815,41.26,1320,0,1.19,25,9.63,2512
"87538","87538 Fischen im Allgäu",5226,100.679203,44.38,1101.45,0,3.33,18.63,17.02,7213
"87480","87480 Weitnau",5043,65.245122,42.98,1028.66,0,7.35,20.14,19.61,6527
"87547","87547 Missen-Wilhams",1376,34.903515,42.98,1028.66,0,7.35,20.14,19.61,6527
"66129","66129 Saarbrücken",3362,4.42508,43.86,2994.65,193.29,5.19,13.67,0,177201
"66117","66117 Saarbrücken",14434,9.340854,43.86,2994.65,193.29,5.19,13.67,0,177201
"66132","66132 Saarbrücken",4042,7.879988,43.86,2994.65,193.29,5.19,13.67,0,177201
"66115","66115 Saarbrücken",18371,31.033321,43.86,2994.65,193.29,5.19,13.67,0,177201
"66121","66121 Saarbrücken",15036,6.926799,43.86,2994.65,193.29,5.19,13.67,0,177201
"66123","66123 Saarbrücken",12664,9.402522,43.86,2994.65,193.29,5.19,13.67,0,177201
"66133","66133 Saarbrücken",4086,7.059858,43.86,2994.65,193.29,5.19,13.67,0,177201
"66125","66125 Saarbrücken",22383,14.262596,43.86,2994.65,193.29,5.19,13.67,0,177201
"66131","66131 Saarbrücken",3553,15.373997,43.86,2994.65,193.29,5.19,13.67,0,177201
"66119","66119 Saarbrücken",14832,10.324529,43.86,2994.65,193.29,5.19,13.67,0,177201
"66127","66127 Saarbrücken",5546,9.315714,43.86,2994.65,193.29,5.19,13.67,0,177201
"66128","66128 Saarbrücken",6295,8.527151,43.86,2994.65,193.29,5.19,13.67,0,177201
"66126","66126 Saarbrücken",5547,4.658705,43.86,2994.65,193.29,5.19,13.67,0,177201
"66113","66113 Saarbrücken",23110,8.863821,43.86,2994.65,193.29,5.19,13.67,0,177201
"66111","66111 Saarbrücken",11419,1.902073,43.86,2994.65,193.29,5.19,13.67,0,177201
"66130","66130 Saarbrücken",11100,18.163253,43.86,2994.65,193.29,5.19,13.67,0,177201
"66299","66299 Friedrichsthal",10377,9.000879,45.99,2254.53,0,7.21,18.52,13.53,10263
"66352","66352 Großrosseln",8349,25.279289,47.48,1524.9,0,-5.63,19.65,16.46,8172
"66265","66265 Heusweiler",18205,40.072242,46.7,1804.46,0,6.09,19.47,15.19,18068
"66271","66271 Kleinblittersdorf",11419,27.210929,47.75,1870.22,0,2.32,20.48,11.27,11193
"66346","66346 Püttlingen",19175,23.92561,47.34,2527.03,0,0.43,19.26,14.91,18668
"66287","66287 Quierschied",13504,20.253132,47.59,1685.27,0,0.53,19.29,13.82,13137
"66292","66292 Riegelsberg",14793,14.66486,46.55,3141.54,0,-4.62,19.5,10.96,14514
"66280","66280 Sulzbach/Saar",16605,16.058006,45.9,2319.07,0,2.64,18.09,10.79,16294
"66333","66333 Völklingen",38818,67.022083,44.48,2001.72,0,0.08,16.25,9.57,38468
"66701","66701 Beckingen",15368,51.694981,45.54,1831.56,0,-2.12,21.09,28.07,15102
"66679","66679 Losheim",15926,96.73924,44.67,1319.85,0,2.72,19.08,42.01,15821
"66663","66663 Merzig",29754,109.036729,44.35,1486.88,0,2.33,19.01,29.88,29668
"66693","66693 Mettlach",12210,78.241575,45,1379.55,0,1.9,18.58,37.02,12124
"66706","66706 Perl",7791,75.411124,43,888.05,0,17.11,14.52,40.25,8182
"66687","66687 Wadern",16221,110.937782,45.82,1161.5,0,-2.97,18.98,42.05,15850
"66709","66709 Weiskirchen",6556,33.748696,45.44,1267.13,0,0.16,19.11,43.49,6388
"66571","66571 Eppelborn",17740,46.758719,46.25,1964.45,0,-5.31,19.94,21.72,17337
"66557","66557 Illingen",17036,36.449393,46.95,1779.09,0,-5.01,18.79,19.95,16573
"66589","66589 Merchweiler",10244,12.745425,47.02,2206.64,0,3.76,18.71,16.2,10093
"66539","66539 Neunkirchen",12273,25.924962,45.27,1991.32,0,2.87,16.59,19.84,45602
"66538","66538 Neunkirchen",20341,13.832806,45.27,1991.32,0,2.87,16.59,19.84,45602
"66540","66540 Neunkirchen",13630,35.612167,45.27,1991.32,0,2.87,16.59,19.84,45602
"66564","66564 Ottweiler",14960,45.40585,46.13,1902.22,0,4.09,18.29,27,14680
"66578","66578 Schiffweiler",15999,21.397068,46.42,1901.08,0,1.21,18.21,20.47,15754
"66583","66583 Spiesen-Elversberg",13507,11.430562,47.78,3029.26,0,-1.52,18.81,17.09,13183
"66763","66763 Dillingen/Saar",20259,21.821532,44.64,2024.33,0,4.06,19.41,22.95,20183
"66822","66822 Lebach",19511,64.22271,44.71,1597.29,0,0.52,19,26.08,19388
"66809","66809 Nalbach",9316,22.502921,45.39,1985.41,0,3.6,18.27,27.59,9162
"66780","66780 Rehlingen-Siersburg",14560,61.5517,45.79,1568.55,0,-2.72,18.34,25.64,14343
"66740","66740 Saarlouis",34553,43.544597,45.83,1579.74,0,5.44,18.71,21.44,34354
"66793","66793 Saarwellingen",13358,41.674107,46.19,1679.07,0,2.19,23.18,24.06,13256
"66839","66839 Schmelz",16455,58.607163,45.34,1710.74,0,2.34,18.35,36.16,16264
"66773","66773 Schwalbach",17348,27.237685,46.43,2379.37,0,4.37,18.76,19.56,17165
"66802","66802 Überherrn",11663,34.132264,45.84,1404.38,0,3.39,21.98,23.83,11492
"66787","66787 Wadgassen",17942,25.909843,45.9,2437.8,0,0.68,19.36,15.79,17622
"66798","66798 Wallerfangen",9490,42.221962,45.86,1509.28,0,2.46,21.9,20.94,9353
"66359","66359 Bous",7099,7.612479,45.32,2253.5,0,4.01,19.75,17.28,6983
"66806","66806 Ensdorf",6555,8.387217,45.69,1495.82,0,-1.09,20.61,19.52,6411
"66450","66450 Bexbach",18054,31.229146,46.19,1748.48,0,-0.45,19.22,24.46,17757
"66440","66440 Blieskastel",21247,108.328717,46.93,1588.29,0,0,19.65,23.63,20879
"66453","66453 Gersheim",6784,57.27092,46.1,1212.22,0,-0.9,20.55,27.42,6632
"66424","66424 Homburg",41562,82.225182,44.86,1769.36,0,7.63,20.39,24.49,41416
"66459","66459 Kirkel",10039,31.230532,45.8,1253.66,0,10.59,21.88,18.05,10006
"66399","66399 Mandelbachtal",11146,57.772375,47.3,1578.62,0,0.18,21.13,15.54,10907
"66386","66386 Sankt Ingbert",36653,49.912671,46.98,2159.82,0,3.34,19.56,13.93,36254
"66629","66629 Freisen",8277,47.929525,45.41,958.03,0,0,19.71,32.86,8048
"66646","66646 Marpingen",10597,39.859522,46.94,1839.68,0,-6.08,19.28,27.21,10366
"66640","66640 Namborn",7424,25.937364,45.49,1593.13,0,-2.63,20.98,40.14,7225
"66625","66625 Nohfelden",10277,101.752786,45.89,765.52,0,-9.17,18.4,40.45,10037
"66620","66620 Nonnweiler",8870,66.456149,45.86,773.59,0,2.18,22.6,30.03,8705
"66649","66649 Oberthal",6164,23.612782,46.45,1707.93,0,7.74,19.05,38.52,6069
"66606","66606 Sankt Wendel",26246,113.273352,46.37,1235.49,0,3.28,27.24,35.13,25890
"66636","66636 Tholey",12416,57.779974,45.6,1348.68,0,2.21,20.3,29.65,12216
"12627","12627 Berlin Hellersdorf",35353,3.991154,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13353","13353 Berlin Wedding",24213,3.025613,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12203","12203 Berlin Lichtenfelde",19299,3.183116,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12623","12623 Berlin Mahlsdorf",27373,13.465932,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13351","13351 Berlin Wedding",14173,2.616846,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12527","12527 Berlin Schmöckwitz",9425,26.245386,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12689","12689 Berlin",22446,3.03585,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12249","12249 Berlin Lankwitz",22069,3.912094,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10629","10629 Berlin Charlottenburg",11420,0.640136,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10825","10825 Berlin",9739,0.697204,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13347","13347 Berlin Wedding",27115,1.644404,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13349","13349 Berlin Wedding",12330,1.48609,42.41,5699.57,70.52,12.24,13.98,0,3421829
"14050","14050 Berlin Westend",10170,2.631873,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12059","12059 Berlin Neukölln",16059,1.219297,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13187","13187 Berlin Pankow",30078,3.323767,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10553","10553 Berlin Moabit",8986,1.601011,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12619","12619 Berlin",25458,2.69206,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12043","12043 Berlin Neukölln",13585,0.714262,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13357","13357 Berlin Gesundbrunnen",25833,1.978049,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10589","10589 Berlin Charlottenburg",12958,1.826689,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12205","12205 Berlin Lichtenfelde",13881,3.067292,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10623","10623 Berlin Charlottenburg",5680,1.170164,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10627","10627 Berlin Charlottenburg",11179,0.721358,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12681","12681 Berlin",17149,8.949125,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13355","13355 Berlin Wedding",21464,1.711807,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10369","10369 Berlin Lichtenberg",19115,1.566992,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13359","13359 Berlin Gesundbrunnen",22161,1.712064,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12555","12555 Berlin Köpenick",26978,10.121373,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10551","10551 Berlin Moabit",16424,1.006166,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10409","10409 Berlin Prenzlauer Berg",21656,1.755601,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13583","13583 Berlin Spandau",20761,2.356447,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10625","10625 Berlin Charlottenburg",10488,0.630918,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13595","13595 Berlin Wlhelmstadt",19966,5.300625,42.41,5699.57,70.52,12.24,13.98,0,3421829
"14052","14052 Berlin Westend",11471,2.330224,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10585","10585 Berlin Charlottenburg",12688,0.774488,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12051","12051 Berlin Neukölln",22462,1.535133,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12557","12557 Berlin",21494,8.108254,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10709","10709 Berlin Wilmersdorf",8771,0.97777,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12629","12629 Berlin",13410,1.66793,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13439","13439 Berlin Märkisches Viertel",19016,2.185255,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12161","12161 Berlin Friedenau",16654,0.967534,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12459","12459 Berlin Oberschöneweide",18149,8.10425,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10557","10557 Berlin Moabit",16312,3.787679,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12277","12277 Berlin",13278,6.670535,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13125","13125 Berlin Buch",31379,24.077649,42.41,5699.57,70.52,12.24,13.98,0,3421829
"14053","14053 Berlin Westend",139,1.471479,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10707","10707 Berlin Wilmersdorf",11116,0.854638,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12163","12163 Berlin Steglitz",17576,1.348504,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10711","10711 Berlin Halensee",9794,1.049541,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12109","12109 Berlin Mariendorf",14955,2.99182,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13407","13407 Berlin-West",24022,4.413213,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12439","12439 Berlin Niederschöneweide",9929,3.461863,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12349","12349 Berlin Buckow",21692,6.508864,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13129","13129 Berlin Blankenburg",6468,7.6214,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13159","13159 Berlin Blankenfelde",1762,10.951815,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12437","12437 Berlin Baumschulenweg",21740,6.463139,42.41,5699.57,70.52,12.24,13.98,0,3421829
"14163","14163 Berlin Zehlendorf",16361,6.032884,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12351","12351 Berlin Buckow",19154,3.340033,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12683","12683 Berlin Biesdorf",24329,12.660685,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12524","12524 Berlin Altglienicke",25446,8.069945,42.41,5699.57,70.52,12.24,13.98,0,3421829
"14193","14193 Berlin Grunewald",15505,20.738295,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13597","13597 Berlin Spandau",8490,5.798557,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10789","10789 Berlin Schöneberg",4131,0.449705,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10587","10587 Berlin Charlottenburg",11069,1.464232,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12105","12105 Berlin Mariendorf",22534,3.419786,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12045","12045 Berlin Neukölln",15523,0.673226,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13403","13403 Berlin Reinickendorf",26703,3.527451,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10243","10243 Berlin Friedrichshain",28390,2.860222,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10823","10823 Berlin-West",8295,0.495294,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12107","12107 Berlin Mariendorf",19767,4.396289,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13507","13507 Berlin Tegel",22195,8.844285,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12359","12359 Berlin Britz",19945,4.790524,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10713","10713 Berlin Wilmersdorf",10686,1.289473,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12165","12165 Berlin Steglitz",4803,0.941793,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13469","13469 Berlin Lübars",16156,7.647295,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13629","13629 Berlin Siemensstadt",11830,6.017084,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12047","12047 Berlin Kreuzberg",13918,0.520911,42.41,5699.57,70.52,12.24,13.98,0,3421829
"14197","14197 Berlin Wilmersdorf",17889,1.58746,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12355","12355 Berlin Rudow",27263,8.043731,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12435","12435 Berlin Alt-Treptow",16319,3.938144,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12053","12053 Berlin Neukölln",15373,0.790739,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12621","12621 Berlin Kaulsdorf",16074,8.18242,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12347","12347 Berlin Britz",17699,3.996511,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10247","10247 Berlin Friedrichshain",32718,1.806154,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13089","13089 Berlin Heinelsdorf",6288,3.891457,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10555","10555 Berlin Moabit",15880,0.970798,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13585","13585 Berlin Spandau",20238,2.684633,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13599","13599 Berlin Haselhorst",13720,7.356835,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12049","12049 Berlin Neukölln",18890,1.169437,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13589","13589 Berlin Falkenhagener Feld",21103,6.910882,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13627","13627 Berlin Charlottenburg-Nord",17126,4.859318,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10115","10115 Berlin Mitte",20313,2.378466,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12159","12159 Berlin Friedenau",14565,1.005637,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13409","13409 Berlin-West",26581,2.619757,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10969","10969 Berlin Kreuzberg",25347,1.975733,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12247","12247 Berlin Lankwitz",19441,3.441633,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13051","13051 Berlin Neu-Schönhausen",21820,7.219664,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12685","12685 Berlin",18578,3.475633,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13593","13593 Berlin Wilhelmstadt",20238,4.567609,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10719","10719 Berlin Wilmersdorf",8869,0.879933,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10439","10439 Berlin Prenzlauer Berg",25939,1.690961,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12353","12353 Berlin Gropiusstadt",31768,2.744114,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12169","12169 Berlin Steglitz",16524,2.133225,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12103","12103 Berlin Tempelhof",18712,2.175315,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10318","10318 Berlin Karlshorst",22187,6.745915,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10117","10117 Berlin Mitte",12217,3.405881,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10829","10829 Berlin Schöneberg",13001,2.625594,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12357","12357 Berlin Rudow",13849,3.792755,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10559","10559 Berlin Moabit",14796,1.234713,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12589","12589 Berlin Rahnsdorf",9236,21.480497,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10961","10961 Berlin Kreuzberg",17874,1.436238,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13465","13465 Berlin Frohnau",16865,8.003314,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13088","13088 Berlin Weißensee",24071,6.943293,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13467","13467 Berlin Hermsdorf",15265,5.757254,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12687","12687 Berlin",17992,1.638111,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13156","13156 Berlin Niederschönhausen",26467,5.791792,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12055","12055 Berlin Neukölln",13438,0.863124,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12167","12167 Berlin Steglitz",18852,1.649691,42.41,5699.57,70.52,12.24,13.98,0,3421829
"14129","14129 Berlin Nikolassee",13834,20.520788,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10407","10407 Berlin Prenzlauer Berg",21632,2.763551,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13059","13059 Berlin Wartenberg",14495,6.383668,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12099","12099 Berlin Tempelhof",13960,6.331381,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10963","10963 Berlin Kreuzberg",12433,1.480386,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10249","10249 Berlin Friedrichshain",25981,2.310446,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13053","13053 Berlin Alt-Hohenschönhausen",18486,6.441415,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13405","13405 Berlin Wedding",4826,7.941988,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10827","10827 Berlin",13930,0.868491,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12587","12587 Berlin Wiesengrund",17717,15.321922,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13055","13055 Berlin Alt-Hohenschönhausen",27928,3.221625,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10317","10317 Berlin Rummelsburg",19072,4.213598,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13189","13189 Berlin Pankow",26019,2.496854,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12305","12305 Berlin",20742,4.029002,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10405","10405 Berlin Prenzlauer Berg",27350,1.877471,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13587","13587 Berlin Hakenfelde",20108,17.499538,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10787","10787 Berlin Tiergarten",5613,1.449576,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10319","10319 Berlin",22951,3.574872,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12279","12279 Berlin",16381,1.721847,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10365","10365 Berlin Lichtenberg",22665,4.810815,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10965","10965 Berlin Kreuzberg",17854,3.080146,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10367","10367 Berlin Lichtenberg",18902,1.702674,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10967","10967 Berlin Kreuzberg",19571,1.246873,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12157","12157 Berlin Schöneberg",18385,2.080252,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10435","10435 Berlin Prenzlauer Berg",15359,0.868398,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10715","10715 Berlin Wilmersdorf",15464,1.18246,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10245","10245 Berlin Friedrichshain",27732,3.379533,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10119","10119 Berlin Mitte",16363,0.977302,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13127","13127 Berlin Französisch Buchholz",19255,15.048028,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10997","10997 Berlin Kreuzberg",23800,1.571869,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12559","12559 Berlin Köpenick",17643,37.685222,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10179","10179 Berlin Mitte",18664,2.177671,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13591","13591 Berlin Staaken",26762,8.997496,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13435","13435 Berlin Märkisches Viertel",17011,2.066137,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10999","10999 Berlin Kreuzberg",24321,1.418481,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10315","10315 Berlin Friedrichsfelde",28442,3.61032,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12526","12526 Berlin Bohnsdorf",11157,6.378795,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10785","10785 Berlin Tiergarten",10438,3.060273,42.41,5699.57,70.52,12.24,13.98,0,3421829
"10777","10777 Berlin Wilmersdorf",12267,0.689475,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13505","13505 Berlin Tegel",6368,10.459622,42.41,5699.57,70.52,12.24,13.98,0,3421829
"14089","14089 Berlin Gatow",17734,24.91595,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13437","13437 Berlin Reinickendorf",14481,4.304651,42.41,5699.57,70.52,12.24,13.98,0,3421829
"13086","13086 Berlin Weißensee",24062,3.317234,42.41,5699.57,70.52,12.24,13.98,0,3421829
"12209","12209 Berlin-Lichterfelde",14892,3.007283,42.41,5699.57,70.52,12.24,13.98,0,3421829
